2024-12-07 14:20:38,565 | INFO | banned_words_strategy:__init__ - Banned words loaded successfully.
2024-12-07 20:20:08,225 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '1' and data {'username': 'Al1ce', 'email': 'alicinha@gmail.com', 'password': '370f2809fbcc1c474173a2eb5d938c2e339fa2963e589472e7104c758d27af80', 'first_name': 'Alice', 'last_name': 'Silva', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua de Baixo', 'budget': 50.0}
2024-12-07 20:20:08,227 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,228 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,237 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,241 | INFO | database_manager:insert_row - Row ({'username': 'Bob', 'email': 'bob@example.com', 'password': '8d059c3640b97180dd2ee453e20d34ab0cb0f2eccbe87d01915a8e578a202b11', 'first_name': 'Bob', 'last_name': 'Smith', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua de Cima', 'budget': 60.0}) inserted in table users_profile with id 2
2024-12-07 20:20:08,242 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '2' and data {'username': 'Bob', 'email': 'bob@example.com', 'password': '8d059c3640b97180dd2ee453e20d34ab0cb0f2eccbe87d01915a8e578a202b11', 'first_name': 'Bob', 'last_name': 'Smith', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua de Cima', 'budget': 60.0}
2024-12-07 20:20:08,244 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,244 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,252 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,255 | INFO | database_manager:insert_row - Row ({'username': 'Charlie', 'email': 'charlie@example.com', 'password': '1afda89737a745f15d42807d54f67c803727d75ce443b0f3a659531b38ae660f', 'first_name': 'Charlie', 'last_name': 'Brown', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua do Meio', 'budget': 70.0}) inserted in table users_profile with id 3
2024-12-07 20:20:08,257 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '3' and data {'username': 'Charlie', 'email': 'charlie@example.com', 'password': '1afda89737a745f15d42807d54f67c803727d75ce443b0f3a659531b38ae660f', 'first_name': 'Charlie', 'last_name': 'Brown', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua do Meio', 'budget': 70.0}
2024-12-07 20:20:08,259 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,259 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,274 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,276 | INFO | database_manager:insert_row - Row ({'username': 'David', 'email': 'david@example.com', 'password': '0f14089313b20c1723ec1d660b0aaa4f473cf5b321cd370f2d48b7bcf9a7b234', 'first_name': 'David', 'last_name': 'Johnson', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Nova', 'budget': 80.0}) inserted in table users_profile with id 4
2024-12-07 20:20:08,278 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '4' and data {'username': 'David', 'email': 'david@example.com', 'password': '0f14089313b20c1723ec1d660b0aaa4f473cf5b321cd370f2d48b7bcf9a7b234', 'first_name': 'David', 'last_name': 'Johnson', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Nova', 'budget': 80.0}
2024-12-07 20:20:08,279 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,279 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,288 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,291 | INFO | database_manager:insert_row - Row ({'username': 'Eve', 'email': 'eve@example.com', 'password': '9b429e2c486fc24baa239ae21a60bacd3290e4d93ef5526835200a6fc57c2ed0', 'first_name': 'Eve', 'last_name': 'Davis', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Velha', 'budget': 90.0}) inserted in table users_profile with id 5
2024-12-07 20:20:08,293 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '5' and data {'username': 'Eve', 'email': 'eve@example.com', 'password': '9b429e2c486fc24baa239ae21a60bacd3290e4d93ef5526835200a6fc57c2ed0', 'first_name': 'Eve', 'last_name': 'Davis', 'birthdate': '2024-12-07', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Velha', 'budget': 90.0}
2024-12-07 20:20:08,294 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,294 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,304 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,308 | INFO | database_manager:insert_row - Row ({'username': 'Frank', 'email': 'frank@example.com', 'password': '2e51672858831d330326f5bbd72a42848314e6d6a35b5b75670b1e602fa04f3d', 'first_name': 'Frank', 'last_name': 'Miller', 'birthdate': '2024-12-06', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Alta', 'budget': 100.0}) inserted in table users_profile with id 6
2024-12-07 20:20:08,310 | INFO | database_manager_central:insert_record - Record added to 'users_profile' with ID '6' and data {'username': 'Frank', 'email': 'frank@example.com', 'password': '2e51672858831d330326f5bbd72a42848314e6d6a35b5b75670b1e602fa04f3d', 'first_name': 'Frank', 'last_name': 'Miller', 'birthdate': '2024-12-06', 'phone_number': 'pizzaria_buonasserra', 'address': 'Rua Alta', 'budget': 100.0}
2024-12-07 20:20:08,312 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,312 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,321 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,325 | INFO | database_manager:insert_row - Row ({'username': 'Garry', 'email': 'g2@gmail.com', 'password': '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'first_name': 'Gar', 'last_name': 'Ry', 'birthdate': '2024-12-05', 'phone_number': '4002-8922', 'address': 'Rua de Baixo', 'budget': 52.0}) inserted in table owners_profile with id 1
2024-12-07 20:20:08,327 | INFO | database_manager_central:insert_record - Record added to 'owners_profile' with ID '1' and data {'username': 'Garry', 'email': 'g2@gmail.com', 'password': '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'first_name': 'Gar', 'last_name': 'Ry', 'birthdate': '2024-12-05', 'phone_number': '4002-8922', 'address': 'Rua de Baixo', 'budget': 52.0}
2024-12-07 20:20:08,328 | INFO | password_hasher:wrapper - Hashing password before calling the original function.
2024-12-07 20:20:08,328 | INFO | password_hasher:hash_password - Hashing password using SHA-256.
2024-12-07 20:20:08,336 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,340 | INFO | database_manager:insert_row - Row ({'username': 'Harry', 'email': 'harry@example.com', 'password': 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'first_name': 'Harry', 'last_name': 'Potter', 'birthdate': '2024-12-06', 'phone_number': '4002-8923', 'address': 'Rua de Cima', 'budget': 62.0}) inserted in table owners_profile with id 2
2024-12-07 20:20:08,341 | INFO | database_manager_central:insert_record - Record added to 'owners_profile' with ID '2' and data {'username': 'Harry', 'email': 'harry@example.com', 'password': 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'first_name': 'Harry', 'last_name': 'Potter', 'birthdate': '2024-12-06', 'phone_number': '4002-8923', 'address': 'Rua de Cima', 'budget': 62.0}
2024-12-07 20:20:08,353 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,357 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 20:20:08,367 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,368 | INFO | database_manager:search_record - Records founds: [(1, 'Garry', 'g2@gmail.com', '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'Gar', 'Ry', datetime.date(2024, 12, 5), '4002-8922', 'Rua de Baixo', Decimal('52.00'))]
2024-12-07 20:20:08,378 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,380 | INFO | database_manager:insert_row - Row ({'name': 'VM1', 'location': 'Rua de Baixo', 'owner_id': '1'}) inserted in table vending_machines_profile with id 1
2024-12-07 20:20:08,381 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '1' and data {'name': 'VM1', 'location': 'Rua de Baixo', 'owner_id': '1'}
2024-12-07 20:20:08,391 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,396 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 20:20:08,405 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,406 | INFO | database_manager:search_record - Records founds: [(1, 'Garry', 'g2@gmail.com', '18ee24150dcb1d96752a4d6dd0f20dfd8ba8c38527e40aa8509b7adecf78f9c6', 'Gar', 'Ry', datetime.date(2024, 12, 5), '4002-8922', 'Rua de Baixo', Decimal('52.00'))]
2024-12-07 20:20:08,418 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,420 | INFO | database_manager:insert_row - Row ({'name': 'VM2', 'location': 'Rua de Cima', 'owner_id': '1'}) inserted in table vending_machines_profile with id 2
2024-12-07 20:20:08,421 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '2' and data {'name': 'VM2', 'location': 'Rua de Cima', 'owner_id': '1'}
2024-12-07 20:20:08,431 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,434 | INFO | database_manager:show_table - Got all instances in table: owners_profile
2024-12-07 20:20:08,445 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,447 | INFO | database_manager:search_record - Records founds: [(2, 'Harry', 'harry@example.com', 'd4cfaf03600bf1a55ba4372ceb17ff9234576eb062c1f8b78bd3c53c703f194c', 'Harry', 'Potter', datetime.date(2024, 12, 6), '4002-8923', 'Rua de Cima', Decimal('62.00'))]
2024-12-07 20:20:08,462 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,464 | INFO | database_manager:insert_row - Row ({'name': 'VM3', 'location': 'Rua do Meio', 'owner_id': '2'}) inserted in table vending_machines_profile with id 3
2024-12-07 20:20:08,465 | INFO | database_manager_central:insert_record - Record added to 'vending_machines_profile' with ID '3' and data {'name': 'VM3', 'location': 'Rua do Meio', 'owner_id': '2'}
2024-12-07 20:20:08,475 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,478 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,486 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,487 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,499 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,502 | INFO | database_manager:insert_row - Row ({'name': 'Coca-Cola', 'description': 'Refrescante demais', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}) inserted in table products_profile with id 1
2024-12-07 20:20:08,503 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '1' and data {'name': 'Coca-Cola', 'description': 'Refrescante demais', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}
2024-12-07 20:20:08,513 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,516 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,526 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,528 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,539 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,542 | INFO | database_manager:insert_row - Row ({'name': 'Pepsi', 'description': 'Muito refrescante', 'price': 4.5, 'quantity': 15, 'vending_machine_id': 1}) inserted in table products_profile with id 2
2024-12-07 20:20:08,544 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '2' and data {'name': 'Pepsi', 'description': 'Muito refrescante', 'price': 4.5, 'quantity': 15, 'vending_machine_id': 1}
2024-12-07 20:20:08,554 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,556 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,565 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,566 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,578 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,581 | INFO | database_manager:insert_row - Row ({'name': 'Fanta', 'description': 'Sabor laranja', 'price': 4.0, 'quantity': 20, 'vending_machine_id': 2}) inserted in table products_profile with id 3
2024-12-07 20:20:08,582 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '3' and data {'name': 'Fanta', 'description': 'Sabor laranja', 'price': 4.0, 'quantity': 20, 'vending_machine_id': 2}
2024-12-07 20:20:08,595 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,597 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,604 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,606 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 2)]
2024-12-07 20:20:08,616 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,619 | INFO | database_manager:insert_row - Row ({'name': 'Sprite', 'description': 'Refrescante e limonada', 'price': 4.0, 'quantity': 25, 'vending_machine_id': 3}) inserted in table products_profile with id 4
2024-12-07 20:20:08,620 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '4' and data {'name': 'Sprite', 'description': 'Refrescante e limonada', 'price': 4.0, 'quantity': 25, 'vending_machine_id': 3}
2024-12-07 20:20:08,634 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,636 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,646 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,647 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,658 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,660 | INFO | database_manager:insert_row - Row ({'name': 'Guaraná', 'description': 'Sabor original', 'price': 4.5, 'quantity': 30, 'vending_machine_id': 1}) inserted in table products_profile with id 5
2024-12-07 20:20:08,661 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '5' and data {'name': 'Guaraná', 'description': 'Sabor original', 'price': 4.5, 'quantity': 30, 'vending_machine_id': 1}
2024-12-07 20:20:08,674 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,678 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,688 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,690 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,701 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,703 | INFO | database_manager:insert_row - Row ({'name': 'Água', 'description': 'Mineral', 'price': 2.0, 'quantity': 50, 'vending_machine_id': 2}) inserted in table products_profile with id 6
2024-12-07 20:20:08,704 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '6' and data {'name': 'Água', 'description': 'Mineral', 'price': 2.0, 'quantity': 50, 'vending_machine_id': 2}
2024-12-07 20:20:08,714 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,717 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,727 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,729 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 2)]
2024-12-07 20:20:08,739 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,741 | INFO | database_manager:insert_row - Row ({'name': 'Suco de Laranja', 'description': 'Natural', 'price': 3.5, 'quantity': 10, 'vending_machine_id': 3}) inserted in table products_profile with id 7
2024-12-07 20:20:08,742 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '7' and data {'name': 'Suco de Laranja', 'description': 'Natural', 'price': 3.5, 'quantity': 10, 'vending_machine_id': 3}
2024-12-07 20:20:08,751 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,753 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,761 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,763 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,772 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,775 | INFO | database_manager:insert_row - Row ({'name': 'Suco de Uva', 'description': 'Natural', 'price': 3.5, 'quantity': 15, 'vending_machine_id': 1}) inserted in table products_profile with id 8
2024-12-07 20:20:08,776 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '8' and data {'name': 'Suco de Uva', 'description': 'Natural', 'price': 3.5, 'quantity': 15, 'vending_machine_id': 1}
2024-12-07 20:20:08,785 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,787 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,796 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,798 | INFO | database_manager:search_record - Records founds: [(2, 'VM2', 'Rua de Cima', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,809 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,812 | INFO | database_manager:insert_row - Row ({'name': 'Chá Gelado', 'description': 'Sabor limão', 'price': 3.0, 'quantity': 20, 'vending_machine_id': 2}) inserted in table products_profile with id 9
2024-12-07 20:20:08,813 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '9' and data {'name': 'Chá Gelado', 'description': 'Sabor limão', 'price': 3.0, 'quantity': 20, 'vending_machine_id': 2}
2024-12-07 20:20:08,824 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,827 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,835 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,836 | INFO | database_manager:search_record - Records founds: [(3, 'VM3', 'Rua do Meio', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 2)]
2024-12-07 20:20:08,847 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,849 | INFO | database_manager:insert_row - Row ({'name': 'Energético', 'description': 'Para dar energia', 'price': 6.0, 'quantity': 5, 'vending_machine_id': 3}) inserted in table products_profile with id 10
2024-12-07 20:20:08,849 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '10' and data {'name': 'Energético', 'description': 'Para dar energia', 'price': 6.0, 'quantity': 5, 'vending_machine_id': 3}
2024-12-07 20:20:08,859 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,862 | INFO | database_manager:show_table - Got all instances in table: vending_machines_profile
2024-12-07 20:20:08,872 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,873 | INFO | database_manager:search_record - Records founds: [(1, 'VM1', 'Rua de Baixo', 'active', datetime.datetime(2024, 12, 7, 20, 20, 8), 1)]
2024-12-07 20:20:08,883 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,886 | INFO | database_manager:insert_row - Row ({'name': 'Cerveja', 'description': 'Gelada', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}) inserted in table products_profile with id 11
2024-12-07 20:20:08,887 | INFO | database_manager_central:insert_record - Record added to 'products_profile' with ID '11' and data {'name': 'Cerveja', 'description': 'Gelada', 'price': 5.0, 'quantity': 10, 'vending_machine_id': 1}
2024-12-07 20:20:08,899 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,901 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:08,913 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,915 | INFO | database_manager:search_record - Records founds: [(1, 'Coca-Cola', 'Refrescante demais', Decimal('5.00'), 10, 1, datetime.datetime(2024, 12, 7, 20, 20, 8))]
2024-12-07 20:20:08,932 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,936 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 20:20:08,948 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,950 | INFO | database_manager:search_record - Records founds: [(2, 'Bob', 'bob@example.com', '8d059c3640b97180dd2ee453e20d34ab0cb0f2eccbe87d01915a8e578a202b11', 'Bob', 'Smith', datetime.date(2024, 12, 7), 'pizzaria_buonasserra', 'Rua de Cima', Decimal('60.00'))]
2024-12-07 20:20:08,964 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,967 | INFO | database_manager:insert_row - Row ({'text': 'Produto vencido', 'product_id': 1, 'user_id': 2}) inserted in table product_complaint with id 1
2024-12-07 20:20:08,968 | INFO | database_manager_central:insert_record - Record added to 'product_complaint' with ID '1' and data {'text': 'Produto vencido', 'product_id': 1, 'user_id': 2}
2024-12-07 20:20:08,977 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,982 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:08,993 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:08,994 | INFO | database_manager:search_record - Records founds: [(2, 'Pepsi', 'Muito refrescante', Decimal('4.50'), 15, 1, datetime.datetime(2024, 12, 7, 20, 20, 8))]
2024-12-07 20:20:09,003 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,007 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 20:20:09,017 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,019 | INFO | database_manager:search_record - Records founds: [(3, 'Charlie', 'charlie@example.com', '1afda89737a745f15d42807d54f67c803727d75ce443b0f3a659531b38ae660f', 'Charlie', 'Brown', datetime.date(2024, 12, 7), 'pizzaria_buonasserra', 'Rua do Meio', Decimal('70.00'))]
2024-12-07 20:20:09,029 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,032 | INFO | database_manager:insert_row - Row ({'text': 'Produto vencido', 'product_id': 2, 'user_id': 3}) inserted in table product_complaint with id 2
2024-12-07 20:20:09,032 | INFO | database_manager_central:insert_record - Record added to 'product_complaint' with ID '2' and data {'text': 'Produto vencido', 'product_id': 2, 'user_id': 3}
2024-12-07 20:20:09,045 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,048 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:09,058 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,059 | INFO | database_manager:search_record - Records founds: [(3, 'Fanta', 'Sabor laranja', Decimal('4.00'), 20, 2, datetime.datetime(2024, 12, 7, 20, 20, 8))]
2024-12-07 20:20:09,072 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,076 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 20:20:09,084 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,086 | INFO | database_manager:search_record - Records founds: [(1, 'Al1ce', 'alicinha@gmail.com', '370f2809fbcc1c474173a2eb5d938c2e339fa2963e589472e7104c758d27af80', 'Alice', 'Silva', datetime.date(2024, 12, 7), 'pizzaria_buonasserra', 'Rua de Baixo', Decimal('50.00'))]
2024-12-07 20:20:09,098 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,102 | INFO | database_manager:insert_row - Row ({'text': 'Produto vencido', 'product_id': 3, 'user_id': 1}) inserted in table product_complaint with id 3
2024-12-07 20:20:09,103 | INFO | database_manager_central:insert_record - Record added to 'product_complaint' with ID '3' and data {'text': 'Produto vencido', 'product_id': 3, 'user_id': 1}
2024-12-07 20:20:09,115 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,117 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:09,125 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,126 | INFO | database_manager:search_record - Records founds: [(1, 'Coca-Cola', 'Refrescante demais', Decimal('5.00'), 10, 1, datetime.datetime(2024, 12, 7, 20, 20, 8))]
2024-12-07 20:20:09,139 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,142 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 20:20:09,152 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,153 | INFO | database_manager:search_record - Records founds: [(2, 'Bob', 'bob@example.com', '8d059c3640b97180dd2ee453e20d34ab0cb0f2eccbe87d01915a8e578a202b11', 'Bob', 'Smith', datetime.date(2024, 12, 7), 'pizzaria_buonasserra', 'Rua de Cima', Decimal('60.00'))]
2024-12-07 20:20:09,164 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,166 | INFO | database_manager:insert_row - Row ({'product_id': 1, 'user_id': 2, 'text': 'Muito bom'}) inserted in table product_comment with id 1
2024-12-07 20:20:09,167 | INFO | database_manager_central:insert_record - Record added to 'product_comment' with ID '1' and data {'product_id': 1, 'user_id': 2, 'text': 'Muito bom'}
2024-12-07 20:20:09,179 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,181 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:09,193 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,195 | INFO | database_manager:search_record - Records founds: [(2, 'Pepsi', 'Muito refrescante', Decimal('4.50'), 15, 1, datetime.datetime(2024, 12, 7, 20, 20, 8))]
2024-12-07 20:20:09,207 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,210 | INFO | database_manager:show_table - Got all instances in table: users_profile
2024-12-07 20:20:09,219 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,220 | INFO | database_manager:search_record - Records founds: [(3, 'Charlie', 'charlie@example.com', '1afda89737a745f15d42807d54f67c803727d75ce443b0f3a659531b38ae660f', 'Charlie', 'Brown', datetime.date(2024, 12, 7), 'pizzaria_buonasserra', 'Rua do Meio', Decimal('70.00'))]
2024-12-07 20:20:09,231 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,233 | INFO | database_manager:insert_row - Row ({'product_id': 2, 'user_id': 3, 'text': 'Muito bom'}) inserted in table product_comment with id 2
2024-12-07 20:20:09,234 | INFO | database_manager_central:insert_record - Record added to 'product_comment' with ID '2' and data {'product_id': 2, 'user_id': 3, 'text': 'Muito bom'}
2024-12-07 20:20:09,245 | INFO | database_manager:__connect - Connected into database
2024-12-07 20:20:09,248 | INFO | database_manager:show_table - Got all instances in table: products_profile
2024-12-07 20:20:09,257 | INFO | database_manager:__connect - Connected into database
